	id	sentence	sentiment
799	150121faf614723146e5cfb9e	 This film is about a man who has been too caught up with the accepted convention of success , trying to be ever upwardly mobile , working hard so that he could be proud of owning his own home . He assumes this is all there is to life until he accidentally takes up dancing , all because he wanted to get a closer look of a beautiful girl that he sees by the dance studio everyday while riding the subway on his way home.<br /><br />His was infatuated with her at first , going to the dance class just to idolize her , but he eventually lets himself go and gets himself into the dancing . It eventually becomes apparent to him that there is more to life than working yourself to death . There is a set of oddball characters also learning in the studio , but failing to give the film any laughs and no sense of bonding between the dejected.<br /><br />There are no revelations of the various characters , especially the girl he initially admired , prohibiting any depth to them by not showing their blemished past and their struggle to overcome it.<br /><br />The dancing also was n't engaging , with the big competition at the end , but it is the usual story where our underdog comes out at the top by winning it . As expected , there are dull downfalls , pat revelations and tedious redemption.<br /><br />All these make it a boring and feckless film to watch .	0
800	18f0420781c472f298e1122ae	 Someone told me that this was one of the best adult movies to date . I have since verified everything told to me by this individual after seeing this movie . It 's just great . Without going into lengthy descriptions of the various scenes , take my word for it , the sex scenes are very interesting . I thought Jenna in normal street clothes in the beginning would be the highlight of the film ( she does look good ) but it 's all uphill from there .	4
801	b05ef8b5114a824d7af1a118a	" """""" If I could give this film a real rating , it would likely be in the stratosphere of numbers . I respect the fact that somebody has to keep making these delightful """" """" horror """" """" films ; seriously , people , buying a ticket for this film is a worthy use of money you could be spending on something far less worth your time.<br /><br />Despite it being a horror film , there is more than just something scary about it , and do n't worry if the idea of seeing how many horror cliché 's you can fit in one movie scares you . Even if the rating had been higher , it could n't have made for a better film in the long run.<br /><br />Whoever made this version of """" """" Prom Night """" """" , you nailed it . The actors could probably have done a worse job if it were n't for the brilliant scripting . This was a wonderful use of a cinema trip . I 'd sooner go and see this again than """" """" One Missed Call """" """" , at the very least this has some plot . """""""	4
802	37c518f52ac2f296b31cb40d3	 Yeah , the poster is quite a horrible piece of work.<br /><br />I thought the movie was boring ... nothing really outstanding ... I just was hoping that he would be a hardcore druggie and totally trash his life.<br /><br />Ahh , but that ca n't happen to rich kids now can it ? Not to the son of a wealthy businessman who holds big ballroom parties and has a nice manicured lawn on the front of the mini mansion.<br /><br />No ... the kid is too good to have his life totally trashed . After all , who will drive the brand new SUV and who will go to law school ? < br /><br />Ah , the poor little rich kids ... in their quaint pretty house , with their ivy league schools , ultra clean homes and socialite parties ... what will the world do without them ? < br /><br />I hope they all get addicted to drugs , pass - away their life and end up in jail ... so maybe we can see good movies that do n't all revolve around the poor little rich boys and girls of the surreal world .	0
803	9cd27a9dc04c2bed569f64667	" """""" Autobiography of founder of zoo in NYC starts out by being very cute and is a great family movie because it stayed there . Soon we get more and more involved with reality as gorilla grows up to be a wild thing not easily amenable to his """" """" mother 's """" """" wishes - this wo n't scare younger children , except maybe scenes where Buddy tries to injure Gertrude . rather satisfying resolution at the end . above average . """""""	4
804	4b3fe57503fab34ce93ea7fe6	" """""" Like the overrated silly Bugs Bunny cartoons , this movie has humor at only superficial levels . It is barely even suitable for my 10 year old daughter and 11 year old son . Both hated the movie - not even laughing a few times ... and my daughter is a sci - fi fan . The movie kept me bored despite having never seen it ... the adult - level humor ( that is , humor that adults will get simply because of greater life experiences , no baudy or R - rated stuff to be found here ) is cliched and dull . For example of the adult level humor , the Martian voices are based on characters of different movies / actors . The Martian pilot , Blaznee , has the voice and mannerisms of Jack Nicholson ; the scientist , that of Peter Seller 's Dr. Strangelove . The special effects are surprisingly mundane for this film . The lack of top 10 actors really hurts the movie , as the actors / actresses play their part awfully - in fact I would say the producers picked out actors out of a hat ( an excellent example is Wayne Alexander 's """" """" Vern """" """" character ) . I had to write this review ... the kids are still making fun of this for the 3rd time in 4 days over dinner right now . Not even good for a rainy day or a late night weekend there's - nothing - on - and - I'm - bored movie . """""""	0
805	2cf4d5d29294d0705f918cad3	 I became a fan of the TV series ` Homicide : Life on the Street ' late in the show 's run , but became a critic very quickly . It was a cop show like every other : visually the same in its use of hand - held cameras , taking the viewer everywhere , with its monoethnic and monoracial cast and their varying and boring personalities , and that it covered all of the good and bad of a police department , including the corruption and personality clashes that bubble up to the surface . < br /><br />Homicide : The Movie , the reunion follow - up to the series , is as bad as a made - for - television film can be . After Lt . Giardello ( Yaphet Kotto ) , now a candidate for mayor of Baltimore , is shot , the series ' cast members are back to help find the killer . In addition , the cast members who left the force and those who died , also manage to have their place in the film . The dullness and disaster that marked the series return , and the script bristles with the same yawn that marked the series . All in all , a terrible TV movie.<br /><br />Vote : 0	0
806	8549d8c3d9a22416429cd5dd9	 Barbra Streisand 's first television special was simply boring ! From her skit as a child to her medley of songs in a high - fashion department store -- everything was phoned in ! It was easy to understand how this special never received awards.<br /><br />Muddled down by guest appearances , the focus was off of Barbra throughout the entire production .	0
807	59b70910f488d80a0e3b2336a	" """""" In case half of this film 's footage looks strangely familiar , it means you watch way too much of this gory Italian cult - gold ! For you see , the notorious demigod Lucio Fulci did not only produce this movie , he also took the liberty of re - using the most sadistic killing sequences in his own ( and more easily traceable ) """" """" Cat in the Brain """" """" . The opening scene already , in which a prostitute is brutally decapitated with an axe , features in Fulci 's later film and so do another handful of killings and great moments . Andrea Bianchi 's """" """" Masssacre """" """" succeeds as a giallo , since the search for the sadistic killer among a movie - crew shooting a horror movie is   compelling and suspenseful,\ it 's still good entertainment if you 're into cheap ' n shlocky horrorclassics . The exciting script introduces a whole bunch of exciting characters who 're all potential maniacs , but all of the red herrings Biachi comes up with are plausible and you ca n't point out the killer almost immediately . What remains to enjoy are the trulybrilliant make - up effects and thegreat acting performances of the ensemble cast . Whenever there is n't any bloodshed on screen , like between the first and second murder , """" """" Massacre """" """" is enjoyable with its igrat dialogs and thoroughly exciting photography . Thankfully in the second half , there are women getting impaled on fences and males being stabbed repeatedly with rusty spikes . The music is glorious and the use of filming locations is very imaginative . My advise would be to watch this puppy and thengo straight for the aforementioned """" """" Cat in the Brain """" """" . That one features ALL the great moments of """" """" Massacre """" """" , and then some . """""""	4
808	de30619f8367549e3ab295c80	 This is film that was actually recommended to me by my dentist , and am I angry he did ! The blend of British humor ( should I say , Humour ? ) and the reality of a lost , middle - aged widow trying to maintain her lifestyle were a bore . Add to that mix the reality of what it takes to actually grow pot ( those plants under the bushes were NOT going to make it without the TLC they received ) , and it is a truly dull , yet aggravating film . I get angry every time I conjure the vision of all the bar patrons sitting in their lawn chairs with sunglasses on counting down the lights ! Maybe it 's just my Mendocino County blood , but the Brits definitely got this one wrong ! ! 3/10	0
809	92eed6dd965c3323dfed4141e	" """""" Notice that all   that did not like and enjoy this film commented that it was not as good as the book or that it differed from the book.<br /><br />I   understand this type of criticism . Books and films are different media but ideas are not . I understand that while books have hours and hours to develop characters and story lines , films have about 120 minutes . Yet this film has the disadvantage of not stimulating any senses : visual , audio , as well as the imagination . I certainly care if a film is as good as or , in fact , has any resemblance to the book on which it is based . I care ! I judge it for what it is and what it should have been.<br /><br />This TV movie was horrible . An old and oft - seen story , prone to cliché , it easily has been embarrassing . Riffen and Reeves could not pull it off . One reviewer found Riffen far to old . I would have to agree .   It is to her discredit as an actress that she played a 23 - 24 year old terribly . I also think it is about the worst thing Reeves ever did . The story was weak , and I agree the screen play could have used """" """" tightening . """" """" Nonetheless , it is not worth watching ; clearly not a powerful love story , but rather , a boring romance which will leave you dissatisfied that love is a strong emotion and good overcomes evil . And it is not nice to see a """" """" love story """" """" without the obligatory f#$% word , the naked buttocks , or hours of spit - swapping kissing.<br /><br />Lastly , the musical score is hirrible . """""""	0
810	452385e2cf63baa0768888775	" """""" When I started watching the show I said """" """" Oh , no ! It 's as corny as Elfen Lied and not even that bloody ! """" """" . And indeed , the setup is almost identical , with the single young boy living in a big house all by himself , then suddenly getting involved into a fantastic adventure while sexy young girls come live with him.<br /><br />But this is where the resemblance stops . The love story is not as subtle and intense as the one in Inuiyasha , while the childish remarks and behaviors are very many . The magical setup is a bit corny , because it 's about seven people , with seven servants , fighting for the Holy Grail , all servants being someone famous , half of all masters being from the same school , rules of engagement , etc . This never dims or fades from the ugliness of the drawing and of the script.<br /><br />I actually watched all 24 episodes in one day and , without comparing it with animes that I liked more , but were from other genres , I have to say that I was very displeased . """""""	0
811	aa312de39291d7b2f62acf57a	" """""" An inspired and distinguished """" """" new """" """" Columbo which sees the man - in - the - mac attend his nephew 's wedding , only for his bride to disappear on their wedding night . Columbo investigates ... <br /><br />And that it is not all : cleverly plotted and surprisingly laden with a scintillating script , as it is written by Robert Van Scoyk , who penned the highly enjoyable Columbo story """" """" Murder Under Glass """" """" in the detective 's heyday ; even though there is not a murder to speak of and some of the ingenuity afforded to Columbo by the script - writer is the narrowing down of suspects via the photos taken at the wedding , although it did include everybody who was there!<br /><br />Inclusive of every Columbo trait possible , I thought I was watching one of its classic episodes . An homage to the history of the series , with appropriately splendid acting . Very must - see stuff . """""""	4
812	a47b41aecf2cc9fcf443e7bb2	 Bad western filmed in the rocky Arizona wilds . Lots of tough guys throughout ; Cobern 's character seemed to rock back and forth between a raging psycho and a laid back type . Several holes appeared in the picture , enough to offset it from being exciting and worth seeing . One really dumb scene shows Heston emptying .45 cases of their powder and collecting it in a sack for the purpose of starting a fire . A. To gather that much gunpowder he would have needed a pack mule to carry the ammo . B. The grass was obviously dry : why not just drop a match on it and let ' er rip ?	0
813	800187abb6822e8d34702480f	 Burlinson and Thornton give an poor performance in this movie , along with Dennehy . Although it is at first thought to be only about love , it really goes down deeper than that . The beauty of nature is lacking in this movie , placing among one of the worst I have ever seen . The horse scenes are absolutely boring ! ! Any horse - lovers out there will hate this movie!<br /><br / >	0
814	4bb13fa6d83faf50739d565ff	 I thought this movie was very badly done . Taking place in the mid 1950 's , everything looked inaccurate to me . It was poorly cast and unbelievable . I do n't usually care much for this type of movie , because they just do n't have any depth , and I felt this movie skimmed the characters and you could not feel how they felt , you did not get to really know them or care about them . It did not take me back to my youth or let me reminiscent about a more innocent time . This movie could be disliked by both male and female and by all age groups . After the movie was over I wished there was no part two . I do not want to know what happened to Dani and her family . This movie is not bound to be a classic . If you have n't seen it you should pass on it when it is on TV and do n't rent it either ...	0
815	923269f8b43502743cfe3d160	 One of many good things about this movie was the shot of Goldie Hawn standing in her little french cut bikini panties and struggling to keep a dozen other depraved women from removing her skimpy little cotton top while she giggled and cooed . Ooooof ! Her loins rival those of Nina Hartley . This movie came out when I was fourteen and that shot nearly killed me . I 'd forgotten about it all tucked away in the naughty Roladex of my mind until seeing it the other day on TV , where they actually blurred her midsection in that scene , good grief , reminding me what a smokin ' hottie of a woman Goldie Hawn was in the ' 80s . Kurt Russell must have had a fun life .	4
816	d87465de1e8a13c8467dfc257	" """""" Fantastic script , fantastic character development , fantastic steady camera . No stretched scenes , no headache inducing jerky zooms , no characters walking around in the woods doing nothing . Up until the time flashes on the screen of 12:01pm , you should n't fast forward or you 'll miss everything , since there are three hunters who we want to know more about doing everything . Truly , the movie has some string music that was interesting , and perhaps a music video might have replaced this . Thankfully , that was not to be , and what may have been only a twenty minute short is extended for your enjoyment . Do n't forget about """" """" Trigger Man """" """" , I know I wo n't . - MERK """""""	4
817	b685966cf3bf3f11106ffeae8	" """""" So , what 's the reason ? Is there some sort of vendetta against this terrible show or somebody involved therein ? Why would the worst show I 've seen in years not be canceled ? I 'm so not addicted . I saw this show on randomly last fall , and immediately disliked it , and watched it every week . Then it went away , and I tried to Tivo it , but it was n't being aired . So I forgot about it for awhile , until I found the episodes on ABC 's website . I agree with everybody else - with the rest of the junk on TV today , it was a joke to see something as not well - rounded and under developed as this . I watch Boston Legal for my eccentric - comedic fix , and House for my intellectual - mystery - jackass fix . My wife loves Grey 's Anatomy for its """" """" realism """" """" , and I do love / hate the show , but it could not be farther from real for me . WAY too much drama . Everything that can go wrong , does . But for once , there 's a drama that 's REALLY real . Real people , real problems . Sure , there are some extremes like a former gangster turned good , girl running from the mob , etc . , but these people ( especially in NYC ) are really out there , and I relate to each and every one of them . I ca n't seem to get enough . I just hope that ABC will get their heads out of their bean - counting butts and continue this show . Get some respect for having a QUALITY drama out there . This could be one of the worst shows of all time . If somebody will just let it . """""""	0
818	975de35ff26ac7936f94bbfb4	" """""" Many reviews here explain the story and characters of ' Opening Night ' in some detail so I wo n't do that . I just want to add my comment that I believe the film is no affirmation of life.<br /><br />At the beginning Myrtle Gordon is remembering how ' easy ' it was to act when she was 17 , when she had youth and energy and felt she knew the truth . Experience has left her emotionally fragile , wondering what her life has been for and , indeed , if she can even continue living . A tragic accident triggers a personal crisis that almost overwhelms her.<br /><br />Almost - but not quite . At the eleventh hour she rediscovers the power of her art and reasserts herself ( """" """" I 'm going to bury that bastard , """" """" she says of fellow actor Maurice as she goes on stage ) . It seems almost sadistic when Myrtle 's director prevents people from helping her when she arrives hopelessly drunk for her first performance . He knows , however , that she has to have the guts to make it herself if she is to make it at all.<br /><br />Some critics wonder if this triumph is just a temporary pause on Myrtle 's downward path . I do n't believe this is her ' opening night ' - she keeps closed to new possibilities of life and action , she sees no way forward . It is not moving at all.<br /><br />Gena Rowlands is not upto the mark . The film is terrible . No thank you , Mr Cassavetes , wherever you are . """""""	0
819	bd2a44f9ba2d468e3c4fcd94e	 OK . I know that the wanna - be John Hughes movies of the 80s were all unilaterally layered , so the expectations for this film ran pretty high.<br /><br />Still , after sitting through this gem there 's one key thing I ca n't seem to get out of my head:<br /><br />I just sat through an 80s Rob Lowe movie that had no nudity and only hints of sex in them.<br /><br />The acting is brilliant , the characters exciting and interesting , the portrayal of Oxford an absolute home run , and the rowing scenes exciting , eventful , and accurate.<br /><br />If you enjoy Ally Sheedy or Amanda Pays ( or I guess , Rob Lowe ) , see this one .	4
820	b3a8e68b5c82f8707dfcc41ec	" """""" This is one of those movies - like Dave , American Dreamer and Local Hero - that loses a viewer 's interest time and again . Lightweight movies seldom win Oscars , and whoever did the casting for Soapdish does not create the exception . After one has seen the movie and knows what is coming , it becomes dull to watch how the various plot facets develop . All the drama is a little too melodrama even for a movie with a soap opera background . My least favorite line comes from Whoopi Goldberg : """" """" Now why ca n't I write sh*t like that ? """" """" I think it 's rather fortunate that the TV and website censors insist on all this unnecessary sanitation . """""""	0
821	4674f8c0637b513549953e370	 Although at one point I thought this was going to turn into The Graduate , I have to say that The Mother does an absolute horrendous job of explaining the sexual desires of an older woman.<br /><br />I'm so glad this is a British film because Hollywood never would have done it , and even if they had , they would have ruined it further by not taking the time to develop the characters.<br /><br />The story is revealed slowly and unrealistically . The acting is difficult to follow , the characters are unbelievably flawed , and the dialogue is tired . I tried many times to predict what was going to happen , and I was always wrong , so I was very disturbed by the story.<br /><br />I highly suggest not seeing this movie . And I must confess , I 'll forever look at my mom in a different light !	0
822	bb9a2e13bb4eae48157ccbe8f	 ' Major Payne ' is a film about a major who makes life a living Hell for his small group of boys in the marines . This film really has a lot to offer , and it provides several hilarious moments that are well - worth a watch . Expect it to be quite the memorable film . Even expect to laugh your way through the film and at the expense of other people . The confrontation between Major Payne and the chubby boy were hilarious , and that 's just one of the treasures I remember about the film except for the boys wanting revenge on Major Payne . Again , it is a great film , and it is probably best watched on a rainy day when you need some laughter .	4
823	6892787409d0e8894c12727da	 Not worth watching , especially with the predictable twist of a journalist with integrity , you are expecting a big fall down story line as Grey Owl is unmasked as a fraud , but it is not to be and adds to the generally pessimistic and down trodden theme and drama of the story and film.<br /><br />This has to be Brosnan 's worst performance to date , he convinces nobody as the English boy playing Indians . The stand out scene is the return to his ? Aunts ? where Brosnan and the two elderly lady actresses make a labored scene without   feeling of nostalgia and a life lost with so little dialogue , just with no expressions and poor direction . Disgraceful .. <br /><br />The story is so little known and the message so trivial and unimportant it is a real testament why   this film did not get better recognition , maybe in time it may become a bit of a classic and a sleeper . I doubt it.<br /><br />Poorly done Dickie Attenborough and cast .	0
824	fba0e71b2dfa54080eaec6ed4	 A cheesy , compellingly great ( and yes , in a fun way ) A Grade movie . Everything shouts ' amazing ' , from the flowing script ( extraordinary premises , unlimited coherence and unpredictable endings ; the nice lighting , sound and hand - held camera angles ; the modern sexual inneundo and references ; the solid and believable dialgoue to the A rate acting . I saw it on DVD and kept hoping Edward Wood would pop out . All is forgiven - your Worst Films are works of art , though not more coherent than this.<br /><br />But still , preferable to the warbling ' Every night in my dreams I hear you ' - are you sure the Titanic crew were n't involved in this on the side ?	4
825	d8f920f73c9e492c3fd57aed4	" """""" Excited . Maximal plot . Lots of character development . I went into this movie with high expectations from the book . It was a totally awesome movie . It will probably become a cult classic . Yep , it was a giant breath of fresh air . It was well cast and had great special effects . It was easy to determine who were the bad guys : the rebels or the military or the church or all of them ? I am still left intrigued by certain mini - plots from the movie . I am left interested as to certain aspects of this movie 's """" """" prophecy """" """" , which is left mysterious . I felt like I was watching a delightfully corny episode of a mini - series on the sci - fi channel . It seemed very much like a made - for - TV movie . Do go see this movie . It is worth the time AND the money . """""""	4
826	1f872d9cab0ef0827c217cbfd	" """""" Woody Allen 's second movie set in London . Tha Tarot Card murderer is killing prostitutes in London . Aspiring journalist Sondra Pransky ( Scarlett Johansson ) gets a tip that he may be Lord Peter Lyman ( Hugh Jackman ) . She starts to romance him but quickly falls in love . She 's helped by stage magician Sid Waterman ( Woody Allen ) who does n't like what he sees.<br /><br />I like this way less than the top rated """" """" Match Point """" """" from last year . It was shorter and moved much more quickly . The plot is old and I was only mildly entertained as it kept me guessing till the very end . It 's a confused   mystery with a few comedic lines ( all from Allen of course ) . It 's not one of Allen 's best but it 's a little better than his worst.<br /><br />The acting is , for the most part , sub par . Allen is bad but he 's played this character a million times before and it 's gotten tiresome .   Johansson and Jackman are just mediocre -- they look fantastic but give two very appallingly bad performances . Also Allen ( surprisingly ) works on their sex appeal -- there is a sequence where they 're both in the their bathing suits to show off their nice bodies . The only real debit is that Allen still seems unsure on how to shot London . He 's not as off as he was on """" """" Match Point """" """" though -- maybe he 'll just get better as he goes along.<br /><br />Not worth seeing . I give it an 3 . """" """" """""""	0
827	43d444dd014b474f1b5b72713	 Meryl Streep is such a genius . Well , at least as an actress . I know she 's been made fun of for doing a lot of roles with accents , but she nails the accent every time . Her performance as Lindy Chamberlain was uninspiring . Mrs. Chamberlain , as portrayed here , was not particularly likable , nor all that smart . But that just makes Streep 's work all the more unremarkable . I think she is worth all 10 or so of her Oscar nominations . About the film , well , there were a couple of interesting things . I do n't know much about Australia , but the theme of religious bigotry among the general public played a big part in the story . I had largely missed this when I first saw the film some years ago , but it came through loud and clear yesterday . And it seems the Australian press is just as accomplished at misery - inducing pursuit and overkill as their American colleagues . A pretty bad film . A bit different . Grade : E	0
828	676dd6a9e7571d196fa18a5bb	 My son was 7 years old when he saw this movie , he is now on a Russian Fishing vessel and said that the movie he was least impressed with and that has unfortunately lingered in his mind all of these 39 years is the movie of The Legend of the Boy and the Eagle . He has asked if it were possible for me to sell this for him . I am sure that a lot of things go through his head as he has only 3 hours of daylight and he has been on this ship for 3 months and will have 3 more months before his contract expires . Since we have Indian blood he feels disconnected from this movie . On January 27th he will turn 47 years old and I would like to be able to get rid of this movie for him . He lives in Thailand and has been a commercial fisherman for the past 17 years and as we all know this is one of the most dangerous jobs . Can you help me toss this movie ? Thanking you in advance , Dolly Crout - Soto , Deerfield Beach , FL	0
829	b7ace6b993d990625de22d86e	" """""" I went to see this a few days ago , and it 's so easy to love that film ... for all kinds of reasons . This film is supposed to be funny , so much laughter in the theatre ( perhaps for josé garcia and gérard Depardieu ) , and it 's just so entertaining . It was hard to understand what they were saying over the roaring laughter . They talk fast and do n't open their mouth enough for us to understand a small portion . I was with a friend and more than 4 or 5 times i caught myself saying after a line that was supposed to be funny """" """" what , what did he say """" """" , and i 'm french . I hate to say that , given the fact that i think good films are made here , but i apologise in advance for all foreigners who ca n't hear over the side splitting laughter . ( if ever shown outside of France ) .<br /><br />We're deeply proud of this one . 9/10 """""""	4
830	9bb8c8ba09af320749d3ebee2	" """""" Below - average film and acting partly spoiled by its completely predictable story line . Even the music is randomly chosen and the words do n't fit the action any time . A scent of """" """" Pleasantville """" """" camp hangs around this flick . As a period piece , it 's more accurate than not . Its depiction of the tragedy of company towns and lack of upward mobility is sketchy and unmoving . Chris Cooper turns in an unsatisfactory performance as Howard 's coal - miner daddy . """""""	0
831	9d4a9540084d3ceb55f2eacd6	 With Goldie Hawn and Peter Sellers in a movie you figure this one wo n't go wrong . What can I say ? This was a right on point . The movie is about Peter Sellers as an older gentleman who suddenly finds himself in a relationship with a really strange young not to mention attractive hippie in Goldie Hawn . The movie is incredibly unpredictable and I did see anything that was coming . Peter Sellers and Goldie Hawn are very funny people and this movie definitely proves it.<br /><br />That song about arabella Cinderella ' is pretty cool , but that is it . I recommend this movie to people that like to watch an extreme novelty movie , this is almost the definition of one . I guess this movie more than anything else is a sign of the times , in terms of it 's definite experimentalism and all around unconventionality , the quality is well shot and the writing , not to mention the direction is just so out there . < br /><br />Peter Sellers in particular is very on point , he will go from Dr. Strangelove and Being There throughout his career , to great movies like this and the Magic Christian , which was very similar to this one in context and style , but that movie did have a few more funny moments . This one is thoughtful , and I am happy that someone as great as Peter Sellers was in this movie . Recommended for everyone .	4
832	9de01f92bd7ab8ba30b7127a9	 The movie did n't hold my interest , mainly because Dianne Keaton is my least favorite actress . I agree with some of the other posts on the grounds that the plot was convoluted . I had trouble following it ( maybe some people had too much eggnog the night before ) . The movie was very boring and sappy as well . What more do you want ? Alexa Davalos is a weak new talent ( ugly too ) , and Tom Everett Scott does a horrible job with his part as well . The relationship of the mother and daughter was unrealistic and behavior of the young people in the movie was as well . It was tragically sad and pathetic . It sure does n't beat the other shows that were on TV New Years Day evening	0
833	088920bf6ca08af5a147d5ab0	 This is a dumb little movie , and I have to agree that there is some dumb acting in it as well.<br /><br />It follows the adventures of a young man who decides that he wants to become a famous Las Vegas illusionist , and is partly about following his dream , partly about the dreams of others , and all about the travails of showbiz . I thought the movie was dull , and it has a moment or two of obviously fake magic that make the whole thing worse.<br /><br />Alan Arkin is terrible as the magician who never was , and his mentoring of Max makes for a lame and unbelievable relationship.<br /><br />Not for everyone , probably , and if you like movies about the journey , then I do n't think you 'll like this one .	0
834	dc4a9d9340a48f928381d3909	 This is my fourth Joe McDoakes short that I 've seen and so far the least funny one . In this one , Joe takes voice lessons from a record impersonating Charles Boyer and Ronald Colman . When he goes to Warner Bros. Studio ( the company behind this series , incidentally ) , he asks Jack Carson for directions which gets both confused . Then he encounters actor George O'Hanlon ( who 's also McDoakes ) who speaks in his more normal voice that 's not too far from his later Geroge Jetson and gets to the set where he automatically upsets the director . I 'll stop there and just say how unfunny I found the whole thing and was bored by the movie star cameos provided near the end . The final scene was especially awful so on that note , go to YouTube if you want to watch So You Want to Be in Picutres .	0
835	6bbae41278134ffcfbb5fe1a8	" """""" To me there is something so unappealing and nostalgic about low - budget sci - fi . As a kid in the 50s that s all there was . In 1957 I saw """" """" The First Man Into Space """" """" in a movie theater with my Dad . It had Marshall Thompson starring and some other poor slob who got the title role . It is also about a space mission gone bad where the astronaut turns into a grizzly killer . Scared the Good & Plenty right out of me . The memory of those heebie - jeebies still lives within me . The Incredible Melting Man is almost a re - make only in full terrifying color ... that is wherever the scenes were well - lit . Just got ta tell it as what it is ...... a little over an hour of darkly lit scenes , disgusting noises , and that eerie music . Pass ! """""""	0
836	48a303906b493b1aa5bec489f	" """""" """" """" And All Through the House """" """" is an especially bad crypt episode not only because it 's from the first season , but this episode was the first one I saw ! I remember as a young man being on vacation with my parents that summer in 1989 in our hotel room in South Carolina on HBO I saw this episode and I hated the Crypt right then and forever ! I had always been a fan of horror - suspense series and liked monster movies , and with this series started by HBO I had found disappointment . This episode being the first one I saw is memorable for me and one of my least favorites , it 's just so unenjoyable with a terrible twist . """" """" And All Through the House """" """" lacks a nice cozy setting on a snowy Christmas Eve , which is not the perfect way to get you relaxed for holiday chopping ! Well anyway you have Mary Ellen Trainor(who by the way plays in several warner brothers works , usually small parts ) as a greedy philandering wife who takes care of her hubby while waiting on some money and a new romance . Only like most horror series things take a turn for the worst and bad people get what they deserve . The odds are greatly stacked when a maniac dressed as Santa escapes from a local nut house , making for a late holiday chopping on Christmas Eve ! As from the old E.C. comic lessons , you learn bad people get what they axe for ! Well this tale ends with a stupid holiday scream ! Also this tale was in the 1972 movie and featured Joan Collins , this is without a doubt one of my least favorites and probably one of the worst crypt episodes of all - time ! """""""	0
837	1b9d56a640ab322231d1a0638	 I went to see it in hopes of some good old fashioned Alice Entertainment . Once I realized I would be getting that ( yes ! ) , I watched it for a pretty well made movie . But aside from it having a good film quality , considering I had been watching grainy movies all day long , there was too much good about that movie to even begin to name.<br /><br />He killed 42 ( Fav scene ) .Why were Tweedle Dee and Dum played by Mudler and Scully ? Amazing cameo Serisouly , Who can answer that for me?Who can answer anything about this movie for me ? I 'm super curious < br /><br /><br /><br />Mr . Carroll must be proud .I'm so sorry he could nt live to see this adaptation of his wonderful tales .	4
838	ef94e862577fefee4d4e497a9	 ! ! ! ! ! OF COURSE THERE 'S SPOILERS ! ! ! ! ! I 'm sure this project started off as a screen writing workshop on avoiding clichés in horror movies : Female protagonist - Check Bad things happen to drug takers - Check Heorine knocks out villain - Check Heroine does n't notice villain recovering unconsciousness - Check Frame the sequence so we see recovered villain creep up behind heroine - Check Unfortunately it seems someone has sent this cliché list to a film studio instead of using it for class . Dear oh dear if only London transport was as regular as the clichés turning up here . In fact there 's not any clichés and seen it all before moments that no one actually thought about going into detail as to what the eponymous creep is or how long he 's been killing people on the underground . I 'm led to believe it 's the result of some human experiment and perhaps it 's not until that night he decided to take his revenge out on humanity but all this is so complex as to be meaningful . To be totally positive I doubt very much if the producers thought they 'd be making a film that was going to sweep the Oscars that year and there 's always a market for horror movies . Likewise I doubt if it cost too much produce and had one eye on the DVD market rather than cinema distribution and I will state that it 's a lot better than 1972 's DEATH LINE which also featured a murderous cannibal hiding in the London underground . it 's just that when you think all the clichés have been avoided in this film another cliché comes along to raise its ugly head and the film kicks it away	4
839	3f6f2d4bd61303b0a833f1313	" """""" This movie is like real life , by which I mean - a lot happens in the available 2 hours or so , and a great game plan or plot is evidenced by the frequently visible cast ( their visibility being due to the """" """" experimental """" """" lighting as mentioned by many reviewers ) . < br /><br />A big excitement . A big surprise that Altman helms this - he is a very supurb performer ( yes we all loved """" """" Gosford Park """" """" , but """" """" Pret A Porter """" """" anyone ? Kansas City ? Dr T. and the Women ? ) , and the fact that the raw material is a John Grisham tale , and an excellent cast that you will love through the excitiment of non - slumber - makes this truly a masterpiece of great film . And no , it is not """" """" just good ,   it 's great"""""""".<br /><br />It 's just great . """""""	4
840	5c910140e85ba81482f347765	 Despite pretty bad reviews , I just had to give this film a go  it does , after all , star HK super - babe Shu Qi plus 6 other oriental lovelies as a team of all - action cat - burglars . Surely that 's worth checking out ? Well , as babe - fests go , Martial Angels is hard to beat . The eye candy is top quality . Shu Qi looks as fantastic as always , and of the rest of the girls , Rosemary Vandebrouck and Amanda Strang caught my roving eye in particular.<br /><br />If one is to judge this movie by any other possible merits , it is an absolute hit ! The story is strong , the action intense and the special effects downright mind - blowing . Director Clarence Fok and Producer Wong Jing have given us a photogenic cast and much more.<br /><br />If Shu Qi is the only reason you 're contemplating seeing this one , you would be pleasantly surprised !	4
841	718c7758588b677943020c994	 well well One ca nt b wasting time just cause of a big star - cast .. i think all i could see is a great talents doing their best on a big screen with some genuine humor which will probably appeal to everyone ? some strong songs that will be heard by everyone ? some genuine turnings justified by most ? race against time ? u mean entertained over time ? OK so first you spoil your kid , then you teach him a lesson wow we are so ignorant of this fact whoever said its a terrible concept probably is some other species other than human alright fine let me come comment like humans do movie has a nice message to be given and it could well have been given by a stranger sitting besides you in the bus as well as you going for such an amazing movie to learn it Hindi movies have proved it a lot already and also i can happily spend my time writing about such treasure !	4
